,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
2216,1993,6,tyrrell,0.0,0.0,0.0
2217,1993,7,williams,55.0,3.0,1.0
2218,1993,7,mclaren,44.0,3.0,2.0
2219,1993,7,benetton,19.0,0.0,3.0
2220,1993,7,ligier,11.0,0.0,4.0
2221,1993,7,ferrari,6.0,0.0,7.0
2222,1993,7,team_lotus,7.0,0.0,5.0
2223,1993,7,minardi,7.0,0.0,6.0
2224,1993,7,sauber,5.0,0.0,8.0
2225,1993,7,larrousse,2.0,0.0,9.0
2226,1993,7,footwork,0.0,0.0,10.0
2227,1993,7,lola,0.0,0.0,11.0
2228,1993,7,jordan,0.0,0.0,12.0
2229,1993,7,tyrrell,0.0,0.0,13.0
2230,1993,8,williams,69.0,4.0,1.0
2231,1993,8,mclaren,44.0,3.0,2.0
2232,1993,8,benetton,25.0,0.0,3.0
2233,1993,8,ligier,13.0,0.0,4.0
2234,1993,8,ferrari,9.0,0.0,5.0
2235,1993,8,team_lotus,7.0,0.0,6.0
2236,1993,8,minardi,7.0,0.0,7.0
2237,1993,8,sauber,6.0,0.0,8.0
2238,1993,8,larrousse,2.0,0.0,9.0
2239,1993,8,footwork,0.0,0.0,10.0
2240,1993,8,jordan,0.0,0.0,12.0
2241,1993,8,lola,0.0,0.0,11.0
2242,1993,8,tyrrell,0.0,0.0,13.0
2243,1993,9,williams,85.0,5.0,1.0
2244,1993,9,mclaren,48.0,3.0,2.0
2245,1993,9,benetton,29.0,0.0,3.0
2246,1993,9,ligier,15.0,0.0,4.0
2247,1993,9,team_lotus,7.0,0.0,6.0
2248,1993,9,ferrari,9.0,0.0,5.0
2249,1993,9,minardi,7.0,0.0,7.0
2250,1993,9,sauber,6.0,0.0,8.0
2251,1993,9,larrousse,2.0,0.0,9.0
2252,1993,9,footwork,0.0,0.0,10.0
2253,1993,9,jordan,0.0,0.0,11.0
2254,1993,9,lola,0.0,0.0,12.0
2255,1993,9,tyrrell,0.0,0.0,13.0
2256,1993,10,williams,95.0,6.0,1.0
2257,1993,10,mclaren,50.0,3.0,2.0
2258,1993,10,benetton,39.0,0.0,3.0
2259,1993,10,ligier,15.0,0.0,4.0
2260,1993,10,ferrari,9.0,0.0,6.0
2261,1993,10,team_lotus,10.0,0.0,5.0
2262,1993,10,minardi,7.0,0.0,7.0
2263,1993,10,sauber,6.0,0.0,8.0
2264,1993,10,larrousse,2.0,0.0,9.0
2265,1993,10,footwork,1.0,0.0,10.0
2266,1993,10,jordan,0.0,0.0,11.0
2267,1993,10,lola,0.0,0.0,12.0
2268,1993,10,tyrrell,0.0,0.0,13.0
2269,1993,11,williams,105.0,7.0,1.0
2270,1993,11,mclaren,53.0,3.0,2.0
2271,1993,11,benetton,47.0,0.0,3.0
2272,1993,11,ligier,19.0,0.0,4.0
2273,1993,11,ferrari,10.0,0.0,5.0
2274,1993,11,team_lotus,10.0,0.0,6.0
2275,1993,11,minardi,7.0,0.0,7.0
2276,1993,11,sauber,6.0,0.0,8.0
2277,1993,11,footwork,1.0,0.0,10.0
2278,1993,11,larrousse,2.0,0.0,9.0
2279,1993,11,jordan,0.0,0.0,11.0
2280,1993,11,lola,0.0,0.0,12.0
2281,1993,11,tyrrell,0.0,0.0,13.0
2282,1993,12,williams,115.0,8.0,1.0
2283,1993,12,benetton,53.0,0.0,3.0
2284,1993,12,mclaren,53.0,3.0,2.0
2285,1993,12,ligier,21.0,0.0,4.0
2286,1993,12,ferrari,14.0,0.0,5.0
2287,1993,12,team_lotus,10.0,0.0,6.0
2288,1993,12,minardi,7.0,0.0,7.0
2289,1993,12,sauber,7.0,0.0,8.0
2290,1993,12,footwork,4.0,0.0,9.0
2291,1993,12,larrousse,2.0,0.0,10.0
2292,1993,12,jordan,0.0,0.0,11.0
2293,1993,12,lola,0.0,0.0,12.0
2294,1993,12,tyrrell,0.0,0.0,13.0
2295,1993,13,williams,129.0,9.0,1.0
2296,1993,13,benetton,60.0,0.0,2.0
2297,1993,13,mclaren,56.0,3.0,3.0
2298,1993,13,ligier,21.0,0.0,4.0
2299,1993,13,ferrari,14.0,0.0,5.0
2300,1993,13,team_lotus,12.0,0.0,6.0
2301,1993,13,sauber,7.0,0.0,8.0
2302,1993,13,minardi,7.0,0.0,7.0
2303,1993,13,footwork,4.0,0.0,9.0
2304,1993,13,larrousse,2.0,0.0,10.0
2305,1993,13,jordan,0.0,0.0,11.0
2306,1993,13,lola,0.0,0.0,12.0
2307,1993,13,tyrrell,0.0,0.0,13.0
2308,1993,14,williams,139.0,10.0,1.0
2309,1993,14,benetton,62.0,0.0,2.0
2310,1993,14,mclaren,60.0,3.0,3.0
2311,1993,14,ferrari,20.0,0.0,5.0
2312,1993,14,ligier,21.0,0.0,4.0
2313,1993,14,team_lotus,12.0,0.0,6.0
2314,1993,14,sauber,10.0,0.0,7.0
2315,1993,14,minardi,7.0,0.0,8.0
2316,1993,14,footwork,4.0,0.0,9.0
2317,1993,14,larrousse,3.0,0.0,10.0
2318,1993,14,jordan,0.0,0.0,11.0
2319,1993,14,lola,0.0,0.0,12.0
2320,1993,14,tyrrell,0.0,0.0,13.0
2321,1993,15,williams,149.0,10.0,1.0
2322,1993,15,mclaren,60.0,3.0,3.0
2323,1993,15,benetton,72.0,1.0,2.0
2324,1993,15,ferrari,23.0,0.0,4.0
2325,1993,15,ligier,22.0,0.0,5.0
2326,1993,15,team_lotus,12.0,0.0,6.0
2327,1993,15,sauber,12.0,0.0,7.0
2328,1993,15,minardi,7.0,0.0,8.0
2329,1993,15,footwork,4.0,0.0,9.0
2330,1993,15,larrousse,3.0,0.0,10.0
2331,1993,15,jordan,0.0,0.0,11.0
2332,1993,15,lola,0.0,0.0,12.0
2333,1993,15,tyrrell,0.0,0.0,13.0
2334,1993,16,williams,158.0,10.0,1.0
2335,1993,16,mclaren,74.0,4.0,2.0
2336,1993,16,benetton,72.0,1.0,3.0
2337,1993,16,ferrari,23.0,0.0,4.0
2338,1993,16,ligier,22.0,0.0,5.0
2339,1993,16,team_lotus,12.0,0.0,6.0
2340,1993,16,sauber,12.0,0.0,7.0
2341,1993,16,minardi,7.0,0.0,8.0
2342,1993,16,footwork,4.0,0.0,9.0
2343,1993,16,larrousse,3.0,0.0,10.0
2344,1993,16,jordan,3.0,0.0,11.0
2345,1993,16,lola,0.0,0.0,12.0
2346,1993,16,tyrrell,0.0,0.0,13.0
2347,1994,1,benetton,0.0,0.0,0.0
2348,1994,1,williams,0.0,0.0,0.0
2349,1994,1,ferrari,0.0,0.0,0.0
2350,1994,1,jordan,0.0,0.0,0.0
2351,1994,1,tyrrell,0.0,0.0,0.0
2352,1994,1,sauber,0.0,0.0,0.0
2353,1994,1,team_lotus,0.0,0.0,0.0
2354,1994,1,minardi,0.0,0.0,0.0
2355,1994,1,larrousse,0.0,0.0,0.0
2356,1994,1,ligier,0.0,0.0,0.0
2357,1994,1,simtek,0.0,0.0,0.0
2358,1994,1,mclaren,0.0,0.0,0.0
2359,1994,1,footwork,0.0,0.0,0.0
2360,1994,1,pacific,0.0,0.0,0.0
2361,1994,2,benetton,10.0,1.0,1.0
2362,1994,2,ferrari,4.0,0.0,3.0
2363,1994,2,jordan,3.0,0.0,4.0
2364,1994,2,williams,6.0,0.0,2.0
2365,1994,2,footwork,0.0,0.0,13.0
2366,1994,2,sauber,1.0,0.0,6.0
2367,1994,2,tyrrell,2.0,0.0,5.0
2368,1994,2,larrousse,0.0,0.0,9.0
2369,1994,2,team_lotus,0.0,0.0,7.0
2370,1994,2,minardi,0.0,0.0,8.0
2371,1994,2,ligier,0.0,0.0,10.0
2372,1994,2,simtek,0.0,0.0,11.0
2373,1994,2,mclaren,0.0,0.0,12.0
2374,1994,2,pacific,0.0,0.0,14.0
2375,1994,3,benetton,20.0,2.0,1.0
2376,1994,3,ferrari,10.0,0.0,2.0
2377,1994,3,williams,6.0,0.0,4.0
2378,1994,3,jordan,7.0,0.0,3.0
2379,1994,3,sauber,3.0,0.0,6.0
2380,1994,3,mclaren,0.0,0.0,13.0
2381,1994,3,tyrrell,2.0,0.0,7.0
2382,1994,3,footwork,3.0,0.0,5.0
2383,1994,3,larrousse,1.0,0.0,8.0
2384,1994,3,team_lotus,0.0,0.0,9.0
2385,1994,3,minardi,0.0,0.0,10.0
2386,1994,3,ligier,0.0,0.0,11.0
2387,1994,3,simtek,0.0,0.0,12.0
2388,1994,3,pacific,0.0,0.0,14.0
2389,1994,4,benetton,30.0,3.0,1.0
2390,1994,4,ferrari,16.0,0.0,2.0
2391,1994,4,mclaren,4.0,0.0,6.0
2392,1994,4,jordan,7.0,0.0,4.0
2393,1994,4,williams,7.0,0.0,3.0
2394,1994,4,sauber,6.0,0.0,5.0
2395,1994,4,tyrrell,4.0,0.0,7.0
2396,1994,4,footwork,3.0,0.0,8.0
2397,1994,4,larrousse,1.0,0.0,9.0
2398,1994,4,minardi,0.0,0.0,11.0
2399,1994,4,team_lotus,0.0,0.0,10.0
2400,1994,4,ligier,0.0,0.0,12.0
2401,1994,4,simtek,0.0,0.0,13.0
2402,1994,4,pacific,0.0,0.0,14.0
2403,1994,5,benetton,40.0,4.0,1.0
2404,1994,5,ferrari,22.0,0.0,2.0
2405,1994,5,williams,7.0,0.0,5.0
2406,1994,5,jordan,10.0,0.0,4.0
2407,1994,5,mclaren,10.0,0.0,3.0
2408,1994,5,tyrrell,4.0,0.0,7.0
2409,1994,5,sauber,6.0,0.0,6.0
2410,1994,5,footwork,3.0,0.0,8.0
2411,1994,5,minardi,1.0,0.0,10.0
2412,1994,5,larrousse,1.0,0.0,9.0
2413,1994,5,team_lotus,0.0,0.0,11.0
2414,1994,5,ligier,0.0,0.0,12.0
2415,1994,5,simtek,0.0,0.0,13.0
2416,1994,5,pacific,0.0,0.0,14.0
2417,1994,6,benetton,46.0,4.0,1.0
2418,1994,6,ferrari,25.0,0.0,2.0
2419,1994,6,williams,17.0,1.0,3.0
2420,1994,6,jordan,11.0,0.0,4.0
2421,1994,6,mclaren,10.0,0.0,5.0
2422,1994,6,tyrrell,8.0,0.0,6.0
2423,1994,6,sauber,6.0,0.0,7.0
2424,1994,6,footwork,3.0,0.0,8.0
2425,1994,6,minardi,3.0,0.0,9.0
2426,1994,6,larrousse,1.0,0.0,10.0
2427,1994,6,team_lotus,0.0,0.0,11.0
2428,1994,6,ligier,0.0,0.0,12.0
2429,1994,6,simtek,0.0,0.0,13.0
2430,1994,6,pacific,0.0,0.0,14.0
2431,1994,7,benetton,57.0,5.0,1.0
2432,1994,7,ferrari,32.0,0.0,2.0
2433,1994,7,williams,25.0,1.0,3.0
2434,1994,7,jordan,11.0,0.0,4.0
2435,1994,7,mclaren,10.0,0.0,5.0
2436,1994,7,sauber,6.0,0.0,7.0
2437,1994,7,tyrrell,8.0,0.0,6.0
2438,1994,7,minardi,3.0,0.0,9.0
2439,1994,7,footwork,3.0,0.0,8.0
2440,1994,7,larrousse,1.0,0.0,10.0
2441,1994,7,team_lotus,0.0,0.0,11.0
2442,1994,7,ligier,0.0,0.0,12.0
2443,1994,7,simtek,0.0,0.0,13.0
2444,1994,7,pacific,0.0,0.0,14.0
2445,1994,8,benetton,67.0,6.0,1.0
2446,1994,8,williams,31.0,1.0,3.0
2447,1994,8,ferrari,36.0,0.0,2.0
2448,1994,8,mclaren,10.0,0.0,5.0
2449,1994,8,jordan,11.0,0.0,4.0
2450,1994,8,sauber,10.0,0.0,6.0
2451,1994,8,tyrrell,8.0,0.0,7.0
2452,1994,8,minardi,5.0,0.0,8.0
2453,1994,8,footwork,3.0,0.0,9.0
2454,1994,8,larrousse,1.0,0.0,10.0
2455,1994,8,team_lotus,0.0,0.0,11.0
2456,1994,8,ligier,0.0,0.0,12.0
2457,1994,8,simtek,0.0,0.0,13.0
2458,1994,8,pacific,0.0,0.0,14.0
2459,1994,9,benetton,67.0,6.0,1.0
2460,1994,9,ferrari,42.0,0.0,3.0
2461,1994,9,williams,43.0,2.0,2.0
2462,1994,9,mclaren,14.0,0.0,4.0
2463,1994,9,jordan,14.0,0.0,5.0
2464,1994,9,ligier,0.0,0.0,12.0
2465,1994,9,sauber,10.0,0.0,6.0
2466,1994,9,tyrrell,9.0,0.0,7.0
2467,1994,9,footwork,3.0,0.0,9.0
2468,1994,9,minardi,5.0,0.0,8.0
2469,1994,9,larrousse,1.0,0.0,10.0
2470,1994,9,team_lotus,0.0,0.0,11.0
2471,1994,9,simtek,0.0,0.0,13.0
2472,1994,9,pacific,0.0,0.0,14.0
2473,1994,10,benetton,67.0,6.0,1.0
2474,1994,10,ferrari,52.0,1.0,2.0
2475,1994,10,williams,43.0,2.0,3.0
2476,1994,10,mclaren,14.0,0.0,4.0
2477,1994,10,jordan,14.0,0.0,5.0
2478,1994,10,ligier,10.0,0.0,6.0
2479,1994,10,tyrrell,9.0,0.0,8.0
2480,1994,10,sauber,10.0,0.0,7.0
2481,1994,10,footwork,8.0,0.0,9.0
2482,1994,10,minardi,5.0,0.0,10.0
2483,1994,10,larrousse,2.0,0.0,11.0
2484,1994,10,team_lotus,0.0,0.0,12.0
2485,1994,10,simtek,0.0,0.0,13.0
2486,1994,10,pacific,0.0,0.0,14.0
2487,1994,11,benetton,81.0,7.0,1.0
2488,1994,11,williams,49.0,2.0,3.0
2489,1994,11,ferrari,52.0,1.0,2.0
2490,1994,11,mclaren,17.0,0.0,4.0
2491,1994,11,jordan,14.0,0.0,5.0
2492,1994,11,tyrrell,11.0,0.0,7.0
2493,1994,11,ligier,11.0,0.0,6.0
2494,1994,11,sauber,10.0,0.0,8.0
2495,1994,11,footwork,8.0,0.0,9.0
2496,1994,11,minardi,5.0,0.0,10.0
2497,1994,11,larrousse,2.0,0.0,11.0
2498,1994,11,team_lotus,0.0,0.0,12.0
2499,1994,11,simtek,0.0,0.0,13.0
2500,1994,11,pacific,0.0,0.0,14.0
2501,1994,12,benetton,85.0,7.0,1.0
2502,1994,12,williams,62.0,3.0,2.0
2503,1994,12,ferrari,52.0,1.0,3.0
2504,1994,12,mclaren,23.0,0.0,4.0
2505,1994,12,jordan,14.0,0.0,5.0
2506,1994,12,tyrrell,13.0,0.0,6.0
2507,1994,12,ligier,11.0,0.0,7.0
2508,1994,12,sauber,10.0,0.0,8.0
2509,1994,12,footwork,9.0,0.0,9.0
2510,1994,12,minardi,5.0,0.0,10.0
2511,1994,12,larrousse,2.0,0.0,11.0
2512,1994,12,team_lotus,0.0,0.0,12.0
2513,1994,12,simtek,0.0,0.0,13.0
2514,1994,12,pacific,0.0,0.0,14.0
2515,1994,13,williams,73.0,4.0,2.0
2516,1994,13,benetton,85.0,7.0,1.0
2517,1994,13,ferrari,58.0,1.0,3.0
2518,1994,13,mclaren,29.0,0.0,4.0
2519,1994,13,jordan,17.0,0.0,5.0
2520,1994,13,tyrrell,13.0,0.0,6.0
2521,1994,13,ligier,11.0,0.0,7.0
2522,1994,13,sauber,10.0,0.0,8.0
2523,1994,13,footwork,9.0,0.0,9.0
2524,1994,13,minardi,5.0,0.0,10.0
2525,1994,13,larrousse,2.0,0.0,11.0
2526,1994,13,team_lotus,0.0,0.0,12.0
2527,1994,13,simtek,0.0,0.0,13.0
2528,1994,13,pacific,0.0,0.0,14.0
2529,1994,14,benetton,87.0,7.0,2.0
2530,1994,14,williams,89.0,5.0,1.0
2531,1994,14,ferrari,58.0,1.0,3.0
2532,1994,14,mclaren,34.0,0.0,4.0
2533,1994,14,jordan,20.0,0.0,5.0
2534,1994,14,tyrrell,13.0,0.0,6.0
2535,1994,14,ligier,11.0,0.0,7.0
2536,1994,14,sauber,10.0,0.0,8.0
2537,1994,14,footwork,9.0,0.0,9.0
2538,1994,14,minardi,5.0,0.0,10.0
2539,1994,14,larrousse,2.0,0.0,11.0
2540,1994,14,team_lotus,0.0,0.0,12.0
2541,1994,14,simtek,0.0,0.0,13.0
2542,1994,14,pacific,0.0,0.0,14.0
2543,1994,15,williams,95.0,5.0,2.0
2544,1994,15,benetton,97.0,8.0,1.0
2545,1994,15,ferrari,60.0,1.0,3.0
2546,1994,15,mclaren,38.0,0.0,4.0
2547,1994,15,jordan,23.0,0.0,5.0
2548,1994,15,tyrrell,13.0,0.0,6.0
2549,1994,15,sauber,11.0,0.0,8.0
2550,1994,15,ligier,11.0,0.0,7.0
2551,1994,15,footwork,9.0,0.0,9.0
2552,1994,15,minardi,5.0,0.0,10.0
2553,1994,15,larrousse,2.0,0.0,11.0
2554,1994,15,team_lotus,0.0,0.0,12.0
2555,1994,15,simtek,0.0,0.0,13.0
2556,1994,15,pacific,0.0,0.0,14.0
2557,1994,16,williams,108.0,6.0,1.0
2558,1994,16,benetton,103.0,8.0,2.0
2559,1994,16,ferrari,64.0,1.0,3.0
2560,1994,16,mclaren,38.0,0.0,4.0
2561,1994,16,jordan,25.0,0.0,5.0
2562,1994,16,ligier,11.0,0.0,8.0
2563,1994,16,tyrrell,13.0,0.0,6.0
2564,1994,16,sauber,12.0,0.0,7.0
2565,1994,16,footwork,9.0,0.0,9.0
2566,1994,16,minardi,5.0,0.0,10.0
2567,1994,16,larrousse,2.0,0.0,11.0
2568,1994,16,team_lotus,0.0,0.0,12.0
2569,1994,16,simtek,0.0,0.0,13.0
2570,1994,16,pacific,0.0,0.0,14.0
2571,1995,1,benetton,0.0,0.0,0.0
2572,1995,1,williams,0.0,0.0,0.0
2573,1995,1,ferrari,0.0,0.0,0.0
2574,1995,1,mclaren,0.0,0.0,0.0
2575,1995,1,tyrrell,0.0,0.0,0.0
2576,1995,1,ligier,0.0,0.0,0.0
2577,1995,1,pacific,0.0,0.0,0.0
2578,1995,1,forti,0.0,0.0,0.0
2579,1995,2,benetton,10.0,1.0,1.0
2580,1995,2,williams,6.0,0.0,2.0
2581,1995,2,ferrari,6.0,0.0,3.0
2582,1995,2,mclaren,4.0,0.0,4.0
2583,1995,2,sauber,0.0,0.0,0.0
2584,1995,2,ligier,0.0,0.0,6.0
2585,1995,2,tyrrell,0.0,0.0,5.0
2586,1995,2,pacific,0.0,0.0,7.0
2587,1995,2,simtek,0.0,0.0,0.0
2588,1995,2,forti,0.0,0.0,8.0
2589,1995,3,williams,16.0,1.0,2.0
2590,1995,3,ferrari,13.0,0.0,3.0
2591,1995,3,benetton,17.0,1.0,1.0
2592,1995,3,mclaren,4.0,0.0,4.0
2593,1995,3,sauber,2.0,0.0,5.0
2594,1995,3,ligier,0.0,0.0,6.0
2595,1995,3,tyrrell,0.0,0.0,7.0
2596,1995,3,jordan,0.0,0.0,0.0
2597,1995,3,pacific,0.0,0.0,8.0
2598,1995,3,simtek,0.0,0.0,9.0
2599,1995,3,forti,0.0,0.0,10.0
2600,1995,3,minardi,0.0,0.0,0.0
2601,1995,3,footwork,0.0,0.0,0.0
2602,1995,4,benetton,17.0,1.0,3.0
2603,1995,4,williams,29.0,2.0,1.0
2604,1995,4,ferrari,23.0,0.0,2.0
2605,1995,4,mclaren,6.0,0.0,4.0
2606,1995,4,sauber,3.0,0.0,5.0
2607,1995,4,jordan,0.0,0.0,8.0
2608,1995,4,ligier,0.0,0.0,6.0
2609,1995,4,tyrrell,0.0,0.0,7.0
2610,1995,4,simtek,0.0,0.0,10.0
2611,1995,4,pacific,0.0,0.0,9.0
2612,1995,4,forti,0.0,0.0,11.0
2613,1995,4,footwork,0.0,0.0,13.0
2614,1995,4,minardi,0.0,0.0,12.0
2615,1995,5,benetton,33.0,2.0,1.0
2616,1995,5,williams,32.0,2.0,2.0
2617,1995,5,ferrari,27.0,0.0,3.0
2618,1995,5,mclaren,6.0,0.0,4.0
2619,1995,5,sauber,3.0,0.0,5.0
2620,1995,5,jordan,2.0,0.0,6.0
2621,1995,5,ligier,1.0,0.0,7.0
2622,1995,5,tyrrell,0.0,0.0,8.0
2623,1995,5,minardi,0.0,0.0,13.0
2624,1995,5,footwork,0.0,0.0,12.0
2625,1995,5,simtek,0.0,0.0,9.0
2626,1995,5,pacific,0.0,0.0,10.0
2627,1995,5,forti,0.0,0.0,11.0
2628,1995,6,benetton,46.0,3.0,1.0
2629,1995,6,ferrari,31.0,0.0,3.0
2630,1995,6,williams,38.0,2.0,2.0
2631,1995,6,jordan,2.0,0.0,6.0
2632,1995,6,mclaren,8.0,0.0,4.0
2633,1995,6,ligier,1.0,0.0,7.0
2634,1995,6,sauber,4.0,0.0,5.0
2635,1995,6,footwork,0.0,0.0,10.0
2636,1995,6,tyrrell,0.0,0.0,8.0
2637,1995,6,minardi,0.0,0.0,9.0
2638,1995,6,simtek,0.0,0.0,11.0
2639,1995,6,pacific,0.0,0.0,12.0
2640,1995,6,forti,0.0,0.0,13.0
2641,1995,7,benetton,48.0,3.0,1.0
2642,1995,7,williams,38.0,2.0,3.0
2643,1995,7,ferrari,41.0,1.0,2.0
2644,1995,7,jordan,12.0,0.0,4.0
2645,1995,7,mclaren,8.0,0.0,5.0
2646,1995,7,ligier,4.0,0.0,6.0
2647,1995,7,sauber,4.0,0.0,7.0
2648,1995,7,footwork,1.0,0.0,8.0
2649,1995,7,tyrrell,0.0,0.0,9.0
2650,1995,7,minardi,0.0,0.0,10.0
2651,1995,7,simtek,0.0,0.0,11.0
2652,1995,7,pacific,0.0,0.0,12.0
2653,1995,7,forti,0.0,0.0,13.0
2654,1995,8,benetton,58.0,4.0,1.0
2655,1995,8,williams,48.0,2.0,2.0
2656,1995,8,ferrari,43.0,1.0,3.0
2657,1995,8,jordan,13.0,0.0,4.0
2658,1995,8,ligier,7.0,0.0,6.0
2659,1995,8,mclaren,8.0,0.0,5.0
2660,1995,8,sauber,4.0,0.0,7.0
2661,1995,8,footwork,1.0,0.0,8.0
2662,1995,8,tyrrell,0.0,0.0,9.0
2663,1995,8,minardi,0.0,0.0,10.0
2664,1995,8,simtek,0.0,0.0,11.0
2665,1995,8,pacific,0.0,0.0,12.0
2666,1995,8,forti,0.0,0.0,13.0
2667,1995,9,benetton,68.0,5.0,1.0
2668,1995,9,williams,52.0,2.0,2.0
2669,1995,9,ferrari,49.0,1.0,3.0
2670,1995,9,jordan,13.0,0.0,4.0
2671,1995,9,ligier,10.0,0.0,5.0
2672,1995,9,mclaren,10.0,0.0,6.0
2673,1995,9,sauber,5.0,0.0,7.0
2674,1995,9,footwork,1.0,0.0,8.0
2675,1995,9,tyrrell,0.0,0.0,9.0
2676,1995,9,minardi,0.0,0.0,10.0
2677,1995,9,pacific,0.0,0.0,12.0
2678,1995,9,simtek,0.0,0.0,11.0
2679,1995,9,forti,0.0,0.0,13.0
2680,1995,10,benetton,81.0,6.0,1.0
2681,1995,10,williams,58.0,2.0,2.0
2682,1995,10,ferrari,53.0,1.0,3.0
2683,1995,10,jordan,13.0,0.0,4.0
2684,1995,10,ligier,11.0,0.0,5.0
2685,1995,10,mclaren,10.0,0.0,6.0
2686,1995,10,sauber,7.0,0.0,7.0
2687,1995,10,footwork,1.0,0.0,8.0
2688,1995,10,tyrrell,0.0,0.0,9.0
2689,1995,10,minardi,0.0,0.0,10.0
2690,1995,10,pacific,0.0,0.0,11.0
2691,1995,10,simtek,0.0,0.0,12.0
2692,1995,10,forti,0.0,0.0,13.0
2693,1995,11,benetton,84.0,6.0,1.0
2694,1995,11,williams,74.0,3.0,2.0
2695,1995,11,ferrari,57.0,1.0,3.0
2696,1995,11,ligier,12.0,0.0,5.0
2697,1995,11,jordan,13.0,0.0,4.0
2698,1995,11,mclaren,10.0,0.0,6.0
2699,1995,11,sauber,9.0,0.0,7.0
2700,1995,11,footwork,1.0,0.0,8.0
2701,1995,11,tyrrell,0.0,0.0,9.0
2702,1995,11,minardi,0.0,0.0,10.0
2703,1995,11,pacific,0.0,0.0,11.0
2704,1995,11,simtek,0.0,0.0,12.0
2705,1995,11,forti,0.0,0.0,13.0
2706,1995,12,benetton,94.0,7.0,1.0
2707,1995,12,williams,80.0,3.0,2.0
2708,1995,12,ferrari,57.0,1.0,3.0
2709,1995,12,mclaren,12.0,0.0,6.0
2710,1995,12,sauber,12.0,0.0,7.0
2711,1995,12,ligier,16.0,0.0,4.0
2712,1995,12,jordan,14.0,0.0,5.0
2713,1995,12,tyrrell,0.0,0.0,9.0
2714,1995,12,footwork,1.0,0.0,8.0
2715,1995,12,minardi,0.0,0.0,10.0
2716,1995,12,pacific,0.0,0.0,11.0
2717,1995,12,forti,0.0,0.0,13.0
2718,1995,12,simtek,0.0,0.0,12.0
2719,1995,13,benetton,104.0,8.0,1.0
2720,1995,13,williams,80.0,3.0,2.0
2721,1995,13,ferrari,57.0,1.0,3.0
2722,1995,13,mclaren,21.0,0.0,4.0
2723,1995,13,sauber,17.0,0.0,5.0
2724,1995,13,ligier,16.0,0.0,6.0
2725,1995,13,jordan,14.0,0.0,7.0
2726,1995,13,tyrrell,2.0,0.0,8.0
2727,1995,13,footwork,1.0,0.0,9.0
2728,1995,13,minardi,0.0,0.0,10.0
2729,1995,13,pacific,0.0,0.0,11.0
2730,1995,13,forti,0.0,0.0,12.0
2731,1995,13,simtek,0.0,0.0,13.0
2732,1995,14,benetton,110.0,8.0,1.0
2733,1995,14,williams,94.0,4.0,2.0
2734,1995,14,ferrari,62.0,1.0,3.0
2735,1995,14,mclaren,21.0,0.0,4.0
2736,1995,14,jordan,14.0,0.0,7.0
2737,1995,14,sauber,18.0,0.0,5.0
2738,1995,14,ligier,16.0,0.0,6.0
2739,1995,14,tyrrell,2.0,0.0,8.0
2740,1995,14,footwork,1.0,0.0,9.0
2741,1995,14,minardi,0.0,0.0,10.0
2742,1995,14,pacific,0.0,0.0,11.0
2743,1995,14,forti,0.0,0.0,12.0
2744,1995,14,simtek,0.0,0.0,13.0
2745,1995,15,benetton,122.0,9.0,1.0
2746,1995,15,williams,98.0,4.0,2.0
2747,1995,15,ferrari,68.0,1.0,3.0
2748,1995,15,mclaren,21.0,0.0,4.0
2749,1995,15,jordan,18.0,0.0,5.0
2750,1995,15,sauber,18.0,0.0,6.0
2751,1995,15,ligier,16.0,0.0,7.0
2752,1995,15,tyrrell,2.0,0.0,8.0
2753,1995,15,footwork,1.0,0.0,9.0
2754,1995,15,minardi,0.0,0.0,10.0
2755,1995,15,pacific,0.0,0.0,11.0
2756,1995,15,forti,0.0,0.0,12.0
2757,1995,15,simtek,0.0,0.0,13.0
2758,1995,16,benetton,133.0,10.0,1.0
2759,1995,16,williams,108.0,4.0,2.0
2760,1995,16,ferrari,73.0,1.0,3.0
2761,1995,16,mclaren,21.0,0.0,4.0
2762,1995,16,jordan,18.0,0.0,5.0
2763,1995,16,ligier,16.0,0.0,7.0
2764,1995,16,sauber,18.0,0.0,6.0
2765,1995,16,tyrrell,2.0,0.0,8.0
2766,1995,16,footwork,1.0,0.0,9.0
2767,1995,16,minardi,0.0,0.0,10.0
2768,1995,16,pacific,0.0,0.0,11.0
2769,1995,16,forti,0.0,0.0,12.0
2770,1995,16,simtek,0.0,0.0,13.0
2771,1995,17,benetton,147.0,11.0,1.0
2772,1995,17,williams,108.0,4.0,2.0
2773,1995,17,ferrari,73.0,1.0,3.0
2774,1995,17,mclaren,27.0,0.0,4.0
2775,1995,17,ligier,18.0,0.0,6.0
2776,1995,17,jordan,21.0,0.0,5.0
2777,1995,17,sauber,18.0,0.0,7.0
2778,1995,17,footwork,1.0,0.0,9.0
2779,1995,17,tyrrell,3.0,0.0,8.0
2780,1995,17,minardi,0.0,0.0,10.0
2781,1995,17,forti,0.0,0.0,12.0
2782,1995,17,pacific,0.0,0.0,11.0
2783,1995,17,simtek,0.0,0.0,13.0
2784,1996,1,williams,0.0,0.0,0.0
2785,1996,1,ferrari,0.0,0.0,0.0
2786,1996,1,benetton,0.0,0.0,0.0
2787,1996,1,mclaren,0.0,0.0,0.0
2788,1996,1,tyrrell,0.0,0.0,0.0
2789,1996,1,ligier,0.0,0.0,0.0
